profit,poids,Nombre génération,Nombre population,Nombre meilleur solution sélectionnée,Probabilité crossover,Probabilité mutation,Items sélectionnés,Type population initiale
1989,969,"2,68,6,40,10,12,76,108,17,50,91",300,50,15,0.5,0.3,HIGH,7.126540184020996
1989,969,"97,2,65,100,34,6,40,72,74,17,50,61",300,50,15,0.5,0.3,MEDIUM,6.896233797073364
1989,969,"2,68,73,74,88,25,91,96,103,108,50,54",300,50,15,0.5,0.3,LOW,6.906207799911499
1989,969,"2,35,38,6,73,10,60,94,32",300,40,12,0.5,0.3,HIGH,6.698761463165283
1989,969,"68,71,72,6,76,89,96,33,34,97,50,54,61",300,40,12,0.5,0.3,MEDIUM,6.513667106628418
1989,969,"2,68,72,74,10,76,15,86,25,96,99,97,34,45,50",300,40,12,0.5,0.3,LOW,6.374549388885498
1989,969,"1,2,33,34,68,38,65,73,74,76,17,50,61,96",300,30,9,0.5,0.3,HIGH,6.263552188873291
1989,969,"2,12,85,97,100,38,43,108,45,54,60",300,30,9,0.5,0.3,MEDIUM,6.313501596450806
1989,969,"97,2,6,12,85,88,25,32,94,96",300,30,9,0.5,0.3,LOW,6.683853387832642
1989,969,"97,99,100,68,103,43,108,83,60,61",300,20,6,0.5,0.3,HIGH,6.664964437484741
1989,969,"68,73,43,45,52,88,89",300,20,6,0.5,0.3,MEDIUM,6.908315181732178
1989,969,"34,35,72,9,10,76,108,79,89,25",300,20,6,0.5,0.3,LOW,6.514965057373047
1989,969,"2,66,6,9,12,25,97,36,38,60",300,10,3,0.5,0.3,HIGH,6.786731719970703
1989,969,"1,34,33,6,38,74,12,15,25,32",300,10,3,0.5,0.3,MEDIUM,6.833899021148682
1989,969,"99,100,103,107,108,85,86",300,10,3,0.5,0.3,LOW,7.179480075836182
1989,969,"39,10,11,45,86,54,89,61,32",290,150,45,0.5,0.3,HIGH,6.0710296630859375
1989,969,"65,2,6,76,50,52,84,96",290,150,45,0.5,0.3,MEDIUM,5.9682440757751465
1989,969,"65,97,99,2,35,103,72,74,76,94,96",290,150,45,0.5,0.3,LOW,6.412840366363525
1989,969,"65,72,9,108,76,52,54,89,25,91",290,140,42,0.5,0.3,HIGH,6.454174757003784
1989,969,"1,103,74,45,15,52,54,89",290,140,42,0.5,0.3,MEDIUM,6.4591593742370605
1989,969,"66,12,76,15,79,85,91,61",290,140,42,0.5,0.3,LOW,6.52797532081604
1989,969,"1,2,34,6,38,9,11,108,45,76,50",290,130,39,0.5,0.3,HIGH,6.432819843292236
1989,969,"68,100,103,108,76,83,84,86,60,61,96",290,130,39,0.5,0.3,LOW,6.048978090286255
1989,969,"97,99,68,100,103,76,79,50,52,54,61,96",290,130,39,0.5,0.3,MEDIUM,6.210546016693115
1989,969,"34,36,6,39,40,38,79,17,25,61",290,120,36,0.5,0.3,HIGH,5.807835578918457
1989,969,"65,68,6,10,15,88,25,36,107,108",290,120,36,0.5,0.3,MEDIUM,5.927473306655884
1989,969,"1,2,38,103,40,9,11,43,50,54,96",290,120,36,0.5,0.3,LOW,5.708076000213623
1989,969,"66,38,74,10,76,52,85,86,96",290,110,33,0.5,0.3,HIGH,6.065326452255249
1989,969,"2,6,10,94,96,97,100,103,108,54,61",290,110,33,0.5,0.3,MEDIUM,5.875792503356934
1989,969,"2,38,103,40,10,11,108,50,25,61,96,32",290,110,33,0.5,0.3,LOW,5.644455909729004
1989,969,"1,65,15,85,33,97,39,103,50",290,100,30,0.5,0.3,HIGH,5.960610628128052
1989,969,"65,2,67,68,6,39,10,76,83,54,89,61",290,100,30,0.5,0.3,MEDIUM,5.852899074554443
1989,969,"103,71,107,17,86,89,96",290,100,30,0.5,0.3,LOW,5.9417502880096436
1989,969,"33,2,34,38,108,73,50,88,25,32",290,90,27,0.5,0.3,HIGH,5.867039918899536
1989,969,"34,68,38,40,43,11,52,25,32",290,90,27,0.5,0.3,MEDIUM,6.1124725341796875
1989,969,"34,71,74,107,76,83,88,91",290,90,27,0.5,0.3,LOW,5.949852466583252
1989,969,"2,34,36,89,12,76,50,88,25,60,61",290,80,24,0.5,0.3,HIGH,6.13622522354126
1989,969,"65,72,17,89,96,32,34,99,38",290,80,24,0.5,0.3,MEDIUM,6.23599910736084
1989,969,"71,10,74,76,17,89,96,34,38,103,50,52",290,80,24,0.5,0.3,LOW,6.124297618865967
1989,969,"34,35,68,72,74,108,12,76,15,25,61,32",290,70,21,0.5,0.3,HIGH,6.478384256362915
1989,969,"65,97,35,100,103,10,85,25,62,96",290,70,21,0.5,0.3,MEDIUM,6.254873514175415
1989,969,"97,6,71,12,83,86,89,94",290,70,21,0.5,0.3,LOW,5.985300302505493
1989,969,"99,100,68,40,74,108,76,89,61,62",290,60,18,0.5,0.3,HIGH,6.288523435592651
1989,969,"65,97,67,68,72,76,79,85,54,89,61",290,60,18,0.5,0.3,MEDIUM,6.112942218780518
1989,969,"65,34,39,74,15,17,52,54,61",290,60,18,0.5,0.3,LOW,5.951369047164917
1989,969,"1,36,68,6,103,10,11,45,15,60,61",290,50,15,0.5,0.3,HIGH,5.986276149749756
1989,969,"1,6,71,73,76,88,25,38,39,60,61",290,50,15,0.5,0.3,MEDIUM,5.669035911560059
1989,969,"74,10,94,96,97,100,103,108,54,61",290,50,15,0.5,0.3,LOW,5.93935489654541
1989,969,"97,36,103,72,74,108,45,85,86,96",290,40,12,0.5,0.3,HIGH,5.827842950820923
1989,969,"97,71,72,74,76,108,88,60,61,96",290,40,12,0.5,0.3,MEDIUM,5.953472137451172
1989,969,"1,2,99,6,38,72,9,74,11,43,103,50,25,61",290,40,12,0.5,0.3,LOW,5.552649974822998
1989,969,"97,38,40,72,10,43,45,15,50,25,61",290,30,9,0.5,0.3,HIGH,5.757910966873169
1989,969,"1,97,34,100,68,38,72,9,74,43,76",290,30,9,0.5,0.3,MEDIUM,5.757911443710327
1989,969,"65,97,34,72,74,43,108,85,54,61,94",290,30,9,0.5,0.3,LOW,5.66412878036499
1989,969,"72,74,43,76,45,79,50,84,89,60,61",290,20,6,0.5,0.3,HIGH,6.105951547622681
1989,969,"74,73,17,86,25,96,103,108,50,52,54",290,20,6,0.5,0.3,MEDIUM,6.015005588531494
1989,969,"99,100,40,43,45,17,54,25",290,20,6,0.5,0.3,LOW,5.985148906707764
1989,969,"76,84,32,33,43,50,54,61",290,10,3,0.5,0.3,HIGH,6.40971827507019
1989,969,"33,2,67,11,107,83,32",280,150,45,0.5,0.3,HIGH,5.083560228347778
1989,969,"99,34,6,68,72,74,76,45,54,88,89,61",290,10,3,0.5,0.3,MEDIUM,6.430957078933716
1989,969,"1,2,34,97,72,9,12,45,76,50,25,61",290,10,3,0.5,0.3,LOW,6.421980381011963
1989,969,"65,34,97,68,100,38,9,107,76,12,54,61",280,150,45,0.5,0.3,MEDIUM,5.328399181365967
1989,969,"103,9,74,45,79,86,91,60,61,96",280,150,45,0.5,0.3,LOW,5.530860185623169
1989,969,"36,2,100,39,12,108,54,25,91",280,140,42,0.5,0.3,HIGH,5.674412727355957
1989,969,"66,6,72,17,83,84,43,50,54,61",280,140,42,0.5,0.3,MEDIUM,5.665435552597046
1989,969,"72,73,17,83,86,25,97,100,38,108,50,54",280,140,42,0.5,0.3,LOW,5.405132055282593
1989,969,"1,2,34,36,100,38,68,107,74,17,54,61",280,130,39,0.5,0.3,HIGH,5.721286296844482
1989,969,"1,65,68,40,74,76,86,54,25,61,62",280,130,39,0.5,0.3,MEDIUM,5.673413276672363
1989,969,"33,2,97,68,72,10,11,15,17,84",280,130,39,0.5,0.3,LOW,5.495302438735962
1989,969,"36,39,103,11,45,54,32",280,120,36,0.5,0.3,HIGH,5.278880596160889
1989,969,"34,2,68,65,38,36,76,50,84,52,88",280,120,36,0.5,0.3,MEDIUM,5.377618074417114
1989,969,"1,2,38,10,11,43,45,50,52,25,60,61",280,120,36,0.5,0.3,LOW,5.4534149169921875
1989,969,"33,2,66,1,38,10,12,108,96",280,110,33,0.5,0.3,HIGH,5.326753854751587
1989,969,"2,34,68,74,108,15,84,52,86,60,61",280,110,33,0.5,0.3,MEDIUM,5.490315675735474
1989,969,"97,99,68,2,6,103,72,10,108,52,25,96",280,110,33,0.5,0.3,LOW,5.5661139488220215
1989,969,"65,35,72,76,45,79,52,96,32",280,100,30,0.5,0.3,HIGH,5.566114187240601
1950,950,"97,6,74,107,52,88,89,91,96",280,100,30,0.5,0.3,MEDIUM,5.477351903915405
1989,969,"97,2,100,68,72,43,12,107,50,86,25",280,100,30,0.5,0.3,LOW,5.586060285568237
1989,969,"2,68,72,74,15,17,83,25,34,97,96,103,52,54",280,90,27,0.5,0.3,MEDIUM,5.7346625328063965
1989,969,"65,68,12,17,89,25,35,45,50,52",280,90,27,0.5,0.3,HIGH,5.798491954803467
1989,969,"65,2,66,6,74,11,76,25,96,34,100,38,103",280,90,27,0.5,0.3,LOW,5.694769620895386
1989,969,"68,71,76,17,84,25,34,99,38,108,61",280,80,24,0.5,0.3,HIGH,5.699756145477295
1989,969,"1,2,9,76,15,17,25,32,45,50",280,80,24,0.5,0.3,MEDIUM,5.638918876647949
1989,969,"97,2,67,36,68,6,103,1,17,83,54,61",280,80,24,0.5,0.3,LOW,5.724689960479736
1989,969,"65,2,72,9,86,25,32,97,38,108,54,60",280,70,21,0.5,0.3,HIGH,5.541180610656738
1989,969,"33,65,2,100,39,108,76,86,61,32",280,70,21,0.5,0.3,MEDIUM,5.648892402648926
1989,969,"65,35,99,103,72,74,50,83,52,85,61",280,70,21,0.5,0.3,LOW,5.681804180145264
1989,969,"34,35,68,103,43,108,85,54,25,94",280,60,18,0.5,0.3,HIGH,5.75460958480835
1989,969,"1,68,71,10,43,74,91,61",280,60,18,0.5,0.3,MEDIUM,5.819436550140381
1989,969,"99,68,38,71,72,73,74,76,108,79,50,61",280,60,18,0.5,0.3,LOW,5.739649772644043
1989,969,"1,99,68,100,6,103,38,79,54,89,61",280,50,15,0.5,0.3,HIGH,5.469372510910034
1989,969,"1,34,6,38,103,10,76,17,52,25,61",280,50,15,0.5,0.3,MEDIUM,5.440449237823486
1989,969,"1,6,72,86,25,96,97,35,39,108,60,61",280,50,15,0.5,0.3,LOW,5.601020097732544
1989,969,"97,35,68,72,10,11,76,74,12,79,17,83,61",280,40,12,0.5,0.3,HIGH,5.8463640213012695
1989,969,"65,10,11,76,88,25,91,96,39,108,60",280,40,12,0.5,0.3,MEDIUM,5.712721109390259
1989,969,"65,6,71,10,74,76,11,17,25,34,100,103,54,60",280,40,12,0.5,0.3,LOW,5.539186000823975
1989,969,"34,67,10,43,17,94,32",280,30,9,0.5,0.3,HIGH,5.766577482223511
1989,969,"97,2,72,74,76,83,84,85,54,86,25,62",280,30,9,0.5,0.3,MEDIUM,5.750620603561401
1989,969,"6,72,74,76,17,86,25,91,34,39,108,50,61",280,30,9,0.5,0.3,LOW,6.023889541625977
1989,969,"2,103,9,73,10,11,107,85,54",280,20,6,0.5,0.3,HIGH,6.084727048873901
1989,969,"65,68,72,108,45,52,86,60,61,96",280,20,6,0.5,0.3,MEDIUM,6.301148176193237
1989,969,"65,34,68,72,10,76,45,15,83,91,61,96",280,20,6,0.5,0.3,LOW,6.152543783187866
1989,969,"1,68,103,72,9,10,74,12,43,85,25",280,10,3,0.5,0.3,HIGH,6.273223161697388
1989,969,"2,68,10,12,25,97,99,43,107,108,50,60",280,10,3,0.5,0.3,MEDIUM,6.187452077865601
1989,969,"1,2,36,6,10,11,12,17,25",280,10,3,0.5,0.3,LOW,6.0887157917022705
1989,969,"65,1,6,103,40,72,45,50,83,61",270,150,45,0.5,0.3,HIGH,4.796173810958862
1989,969,"33,35,100,36,103,88,25,96",270,150,45,0.5,0.3,MEDIUM,4.419180870056152
1989,969,"97,2,6,39,10,12,76,50,25,60,61,32",270,150,45,0.5,0.3,LOW,4.638594150543213
1989,969,"67,10,11,12,76,86,103,45,50,54,60",270,140,42,0.5,0.3,HIGH,4.719377517700195
1989,969,"65,68,10,107,11,83,84,89",270,140,42,0.5,0.3,MEDIUM,4.428156852722168
1989,969,"99,68,73,12,15,52,32",270,140,42,0.5,0.3,LOW,4.71937894821167
1989,969,"67,103,12,15,50,83",270,130,39,0.5,0.3,MEDIUM,4.633955717086792
1989,969,"34,66,65,103,74,10,79,83,52,54,25",270,130,39,0.5,0.3,HIGH,4.786598205566406
1989,969,"33,6,38,9,10,43,11,17,54,25,60,61",270,130,39,0.5,0.3,LOW,5.171997547149658
1989,969,"1,2,35,6,40,72,76,108,17,84,25",270,120,36,0.5,0.3,HIGH,5.233889818191528
1989,969,"97,68,71,107,108,11,45,17,94,61,96",270,120,36,0.5,0.3,LOW,5.233835697174072
1989,969,"65,68,6,38,11,108,17,50,52,54,25,61,32",270,120,36,0.5,0.3,MEDIUM,5.4343578815460205
1989,969,"2,6,45,15,25,60,62",270,110,33,0.5,0.3,HIGH,5.64678955078125
1989,969,"99,68,71,72,103,76,83,88,89,96",270,110,33,0.5,0.3,MEDIUM,5.460435152053833
1989,969,"35,100,68,103,73,74,108,52,25,60,61",270,110,33,0.5,0.3,LOW,5.542206287384033
1989,969,"33,2,38,40,10,43,17,50,25",270,100,30,0.5,0.3,HIGH,5.238588333129883
1989,969,"65,97,6,72,74,10,76,108,50,84,88,89",270,100,30,0.5,0.3,MEDIUM,5.156749963760376
1989,969,"97,99,73,15,17,52,54,25,94,96",270,100,30,0.5,0.3,LOW,5.09197735786438
1989,969,"2,68,72,73,76,25,94,100,103,54,60",270,90,27,0.5,0.3,HIGH,5.026094675064087
1989,969,"2,68,11,74,76,79,17,85,86,32,97,43",270,90,27,0.5,0.3,MEDIUM,4.981094837188721
1989,969,"76,17,83,86,25,91,97,34,100,103,50,54,61",270,90,27,0.5,0.3,LOW,5.096288681030273
1989,969,"65,2,66,40,9,11,76,54,91",270,80,24,0.5,0.3,HIGH,5.112245798110962
1989,969,"34,99,68,6,73,43,108,79",270,80,24,0.5,0.3,MEDIUM,4.8912153244018555
1989,969,"6,38,72,103,43,50,85,25,89,61,32",270,80,24,0.5,0.3,LOW,5.209513187408447
1989,969,"100,73,74,76,108,79,50,83,52,60,61,96",270,70,21,0.5,0.3,HIGH,5.170616865158081
1989,969,"65,97,2,68,72,108,83,60,96",270,70,21,0.5,0.3,MEDIUM,5.233275413513184
1989,969,"2,68,10,25,34,36,40,60,61",270,70,21,0.5,0.3,LOW,5.487824201583862
1989,969,"97,67,68,71,103,74,108,79,94,96",270,60,18,0.5,0.3,MEDIUM,5.8608479499816895
1989,969,"2,73,74,11,12,76,9,17,83,96,97,52,61",270,60,18,0.5,0.3,HIGH,6.09951376914978
1989,969,"97,36,38,9,74,43,108,11,79,17,61",270,60,18,0.5,0.3,LOW,7.064931631088257
1989,969,"99,100,36,103,74,12,85,60,61,96",270,50,15,0.5,0.3,HIGH,7.1826136112213135
1989,969,"65,2,12,17,85,25,35,43,45,50,60",270,50,15,0.5,0.3,LOW,8.14578366279602
1989,969,"97,40,73,10,11,76,72,54,88,60",270,50,15,0.5,0.3,MEDIUM,8.4388747215271
1989,969,"97,1,71,40,11,79,84,54,96",270,40,12,0.5,0.3,HIGH,8.646582841873169
1989,969,"1,68,6,74,76,12,79,25,89,45,52,54,61",270,40,12,0.5,0.3,MEDIUM,8.774343013763428
1989,969,"33,1,2,65,9,12,50,88",270,40,12,0.5,0.3,LOW,8.985811233520508
1989,969,"2,65,36,34,60,11,50,52,54,85,61",270,30,9,0.5,0.3,HIGH,7.411561727523804
1989,969,"34,100,38,103,107,76,43,79,86",270,30,9,0.5,0.3,MEDIUM,7.065488576889038
1989,969,"99,6,72,9,52,54,89,62,96",270,30,9,0.5,0.3,LOW,6.768710374832153
1989,969,"33,2,68,34,71,10,43,11,76,62,96",270,20,6,0.5,0.3,HIGH,6.9691245555877686
1989,969,"2,36,71,72,103,76,83,54,88,60,96",270,20,6,0.5,0.3,MEDIUM,5.934120178222656
1989,969,"68,17,85,25,96,33,34,99,103,54,60",270,20,6,0.5,0.3,LOW,6.530544281005859
1989,969,"36,68,39,72,43,12,45,50,54,60",270,10,3,0.5,0.3,HIGH,7.339768886566162
1989,969,"2,65,68,6,74,76,12,25,94,103,50,52,54",270,10,3,0.5,0.3,MEDIUM,6.851828098297119
1989,969,"68,73,10,74,76,85,88,25,99,36,50",260,150,45,0.5,0.3,HIGH,6.374181509017944
1989,969,"2,67,33,72,74,15,17,83,84",260,150,45,0.5,0.3,MEDIUM,6.2674665451049805
1989,969,"65,6,74,11,79,97,38,39,103,50,52,54,61",270,10,3,0.5,0.3,LOW,8.037731170654297
1989,969,"72,40,74,10,84,88,89,60",260,150,45,0.5,0.3,LOW,6.022779226303101
1989,969,"1,35,68,6,40,73,74,11,79,54",260,140,42,0.5,0.3,HIGH,5.482447385787964
1989,969,"97,66,6,74,76,50,83,88,25,91,61,96",260,140,42,0.5,0.3,LOW,4.908246278762817
1989,969,"2,6,72,43,45,84,25,60,61,94",260,140,42,0.5,0.3,MEDIUM,5.1118011474609375
1989,969,"1,38,9,74,72,108,11,50,85,61,32",260,130,39,0.5,0.3,HIGH,4.426451206207275
1989,969,"35,68,6,73,107,76,45,25,60,96",260,130,39,0.5,0.3,MEDIUM,4.4155285358428955
1989,969,"34,100,68,103,107,83,89,61,96",260,130,39,0.5,0.3,LOW,4.3187878131866455
1989,969,"65,2,99,35,34,6,103,74,11,10,76,50,62",260,120,36,0.5,0.3,HIGH,4.25885796546936
1989,969,"1,66,100,6,38,10,74,76,11,54,25,60,61,96",260,120,36,0.5,0.3,MEDIUM,4.474108934402466
1989,969,"65,2,76,10,25,6,97,71,33,34,54",260,120,36,0.5,0.3,LOW,4.497103691101074
1989,969,"10,17,85,97,107,45,60,61,62",260,110,33,0.5,0.3,HIGH,4.4871320724487305
1989,969,"71,10,17,83,84,25,89,107",260,110,33,0.5,0.3,MEDIUM,4.6406776905059814
1989,969,"97,67,99,68,103,74,12,50,25,96",260,110,33,0.5,0.3,LOW,4.603941917419434
1989,969,"2,9,74,76,85,86,97,99,100,50,52",260,100,30,0.5,0.3,HIGH,4.650815725326538
1989,969,"2,66,67,68,6,79,17,50,25,89,61",260,100,30,0.5,0.3,MEDIUM,4.92714524269104
1989,969,"36,68,6,100,38,72,74,11,45,50,83,25",260,100,30,0.5,0.3,LOW,4.835391044616699
1989,969,"68,36,74,76,45,50,83,54,25,89,61,32",260,90,27,0.5,0.3,HIGH,4.742830276489258
1989,969,"68,100,74,76,108,83,86,54,61,94",260,90,27,0.5,0.3,MEDIUM,4.774746656417847
1989,969,"97,67,38,39,12,85,62,96",260,90,27,0.5,0.3,LOW,4.77988862991333
1989,969,"97,2,74,107,83,85,54,89,25,61",260,80,24,0.5,0.3,MEDIUM,4.439586400985718
1989,969,"97,103,72,74,12,15,86,88",260,80,24,0.5,0.3,HIGH,4.9353039264678955
1989,969,"72,73,74,10,71,11,76,88,96,99,60",260,80,24,0.5,0.3,LOW,4.30093789100647
1989,969,"65,68,72,9,6,10,76,25,97,99,103,39,54,61",260,70,21,0.5,0.3,HIGH,4.452426910400391
1989,969,"1,6,74,10,76,11,15,83,25,96,100,38",260,70,21,0.5,0.3,MEDIUM,4.3537375926971436
1989,969,"65,68,9,10,76,74,32,97,96,38,108,54,60",260,70,21,0.5,0.3,LOW,4.644960165023804
1989,969,"38,72,9,73,11,43,45,88,60",260,60,18,0.5,0.3,MEDIUM,4.66573691368103
1989,969,"2,68,72,10,76,12,17,25,33,97,40,60,61",260,60,18,0.5,0.3,HIGH,4.748516082763672
1989,969,"6,71,9,74,76,79,83,99,38,43,108",260,60,18,0.5,0.3,LOW,4.680654287338257
1989,969,"97,65,34,12,45,17,52",260,50,15,0.5,0.3,HIGH,4.5878517627716064
1989,969,"67,68,38,103,39,74,17,50,83,25,94",260,50,15,0.5,0.3,MEDIUM,4.859227418899536
1989,969,"97,65,68,103,72,74,107,76,79,60,61,96",260,40,12,0.5,0.3,HIGH,4.437307596206665
1989,969,"65,2,10,11,97,103,50,52,61",260,50,15,0.5,0.3,LOW,4.9000701904296875
1989,969,"73,107,17,50,85,89,61,94",260,40,12,0.5,0.3,MEDIUM,4.695819139480591
1989,969,"65,97,68,71,103,74,108,86,60,94,96",260,40,12,0.5,0.3,LOW,4.803579807281494
1989,969,"65,2,68,10,12,83,89,97,36",260,30,9,0.5,0.3,HIGH,4.718806028366089
1989,969,"35,68,38,39,74,76,45,50,86,25,89,61",260,30,9,0.5,0.3,MEDIUM,4.80158543586731
1989,969,"33,65,6,103,74,11,79,17,50,25,91",260,30,9,0.5,0.3,LOW,4.9584290981292725
1989,969,"1,6,10,74,84,100,39,43,54,60,61",260,20,6,0.5,0.3,MEDIUM,4.565479755401611
1989,969,"97,34,100,103,71,76,108,79,86,60",260,20,6,0.5,0.3,HIGH,5.019422769546509
1989,969,"10,17,96,32,97,34,43,108,45,52,60",260,10,3,0.5,0.3,HIGH,4.844874620437622
1989,969,"97,65,67,100,39,103,43,108,76,50,54",260,20,6,0.5,0.3,LOW,5.150035858154297
1989,969,"34,38,71,72,74,108,76,85,86,89",260,10,3,0.5,0.3,LOW,4.774245500564575
1989,969,"99,65,103,107,11,17,83,86,54,60,61",260,10,3,0.5,0.3,MEDIUM,5.236010313034058
1989,969,"65,1,2,36,10,74,45,86,54,60,61,96",250,150,45,0.5,0.3,MEDIUM,3.492560863494873
1989,969,"65,67,38,6,73,74,108,45,17,50,60,96",250,150,45,0.5,0.3,HIGH,3.890495538711548
1989,969,"34,99,100,72,11,15,86,54",250,150,45,0.5,0.3,LOW,3.9801883697509766
1989,969,"97,45,79,25,94,96",250,140,42,0.5,0.3,MEDIUM,3.8436686992645264
1989,969,"100,38,103,76,79,50,52,88,61,96,32",250,140,42,0.5,0.3,HIGH,4.1707234382629395
1989,969,"2,34,6,38,9,73,74,12,17,83,54,25",250,140,42,0.5,0.3,LOW,4.000996351242065
1989,969,"1,32,97,43,50,54",250,130,39,0.5,0.3,HIGH,3.991023302078247
1989,969,"65,2,38,17,54,94",250,130,39,0.5,0.3,MEDIUM,3.7683801651000977
1989,969,"2,1,67,71,74,108,25,61",250,130,39,0.5,0.3,LOW,3.917029619216919
1989,969,"68,6,76,79,83,97,34,35,99,107,108,50",250,120,36,0.5,0.3,HIGH,3.9449002742767334
1989,969,"2,67,38,103,9,12,94",250,120,36,0.5,0.3,MEDIUM,4.201172113418579
1989,969,"33,34,6,10,108,45,54,94,32",250,120,36,0.5,0.3,LOW,4.0944578647613525
1989,969,"72,74,10,17,25,35,100,38,50",250,110,33,0.5,0.3,HIGH,4.028634786605835
1989,969,"68,39,9,12,17,85,94",250,110,33,0.5,0.3,MEDIUM,4.107505559921265
1989,969,"97,66,35,36,2,74,43,76,54,86,25",250,110,33,0.5,0.3,LOW,4.100436449050903
1989,969,"65,2,34,38,72,40,74,11,12,43,54,25,61",250,100,30,0.5,0.3,HIGH,4.217356443405151
1989,969,"33,100,103,107,108,85,86",250,100,30,0.5,0.3,MEDIUM,4.358940601348877
1989,969,"34,99,35,103,72,74,76,45,83,86",250,100,30,0.5,0.3,LOW,4.165220737457275
1989,969,"65,2,74,84,85,96,33,108,50,52",250,90,27,0.5,0.3,HIGH,4.143279314041138
1989,969,"34,103,108,45,86,91,96",250,90,27,0.5,0.3,MEDIUM,4.284943342208862
1989,969,"2,35,68,34,6,40,74,11,12,43,54,25",250,90,27,0.5,0.3,LOW,4.180142402648926
1989,969,"2,6,72,74,12,17,91,99,100,45,54,61",250,80,24,0.5,0.3,HIGH,4.361742258071899
1989,969,"65,34,67,2,68,6,1,11,15,17,25,61",250,80,24,0.5,0.3,MEDIUM,4.27075982093811
1989,969,"97,65,67,68,39,72,74,11,50,89,61,96",250,80,24,0.5,0.3,LOW,4.304920434951782
1989,969,"97,2,34,35,6,9,10,11,74,15,17",250,70,21,0.5,0.3,HIGH,4.55043888092041
1989,969,"97,36,6,11,10,32,50,85,25,96",250,70,21,0.5,0.3,MEDIUM,4.541463375091553
1989,969,"67,6,76,108,79,83,86,88,61,96",250,70,21,0.5,0.3,LOW,4.671072006225586
1989,969,"68,11,6,76,15,17,84,38,107,108,50,61",250,60,18,0.5,0.3,HIGH,4.646139621734619
1989,969,"2,6,39,38,10,107,76,91",250,60,18,0.5,0.3,MEDIUM,4.566362142562866
1989,969,"67,10,76,15,86,96,99,39,54,61",250,60,18,0.5,0.3,LOW,4.501483201980591
1989,969,"68,72,9,76,94,107,108,50,52,61",250,50,15,0.5,0.3,HIGH,4.472365140914917
1989,969,"2,68,1,65,39,74,108,45,15,83,54,25",250,50,15,0.5,0.3,MEDIUM,4.195258855819702
1989,969,"97,74,43,76,108,85,54,88,89",250,50,15,0.5,0.3,LOW,4.3568267822265625
1989,969,"2,1,6,9,74,11,12,45,79,50,54,61,96",250,40,12,0.5,0.3,HIGH,4.310949802398682
1989,969,"100,103,39,73,74,10,9,76,72,83,61",250,40,12,0.5,0.3,MEDIUM,4.377770900726318
1989,969,"36,71,72,9,43,108,52,60,61",250,40,12,0.5,0.3,LOW,4.523352384567261
1989,969,"97,68,73,43,76,12,52,61,62,32",250,30,9,0.5,0.3,HIGH,4.690898656845093
1989,969,"1,2,35,6,74,12,15,50,25,60,94",250,30,9,0.5,0.3,MEDIUM,4.73942756652832
1989,969,"2,10,76,84,85,54,25,96",250,30,9,0.5,0.3,LOW,5.112159967422485
1989,969,"2,74,12,11,83,25,40,50,52,54,61,62",250,20,6,0.5,0.3,HIGH,5.023397207260132
1989,969,"103,72,40,9,79,84,86,54",250,20,6,0.5,0.3,MEDIUM,5.196933746337891
1989,969,"6,72,11,76,83,86,25,32,34,38,107,61",250,20,6,0.5,0.3,LOW,5.556970596313477
1989,969,"65,1,72,17,88,33,99,43,54,61",250,10,3,0.5,0.3,HIGH,5.939884185791016
1989,969,"2,97,99,72,11,54,88,89,61,94",250,10,3,0.5,0.3,MEDIUM,5.642244338989258
1989,969,"65,33,67,68,38,72,74,43,54,88",250,10,3,0.5,0.3,LOW,5.877128839492798
1989,969,"97,65,68,103,71,76,45,50,88,25,61,94,96",240,150,45,0.5,0.3,HIGH,4.349202632904053
1989,969,"65,1,6,74,11,76,10,15,96,97,52,54",240,150,45,0.5,0.3,MEDIUM,4.8110671043396
1989,969,"65,97,99,68,103,72,74,76,79,54,61,62,96",240,150,45,0.5,0.3,LOW,4.7124574184417725
1989,969,"6,10,76,74,79,83,25,96,33,43,50",240,140,42,0.5,0.3,HIGH,4.949386358261108
1989,969,"1,33,6,43,12,17,83,25,94",240,140,42,0.5,0.3,MEDIUM,4.637264966964722
1989,969,"35,36,6,73,74,10,17,50,54,25,60",240,140,42,0.5,0.3,LOW,4.538323879241943
1989,969,"1,65,9,76,17,99,45,50,54,61",240,130,39,0.5,0.3,HIGH,4.686439752578735
1989,969,"2,68,74,10,76,45,108,54,32",240,130,39,0.5,0.3,MEDIUM,4.56875467300415
1989,969,"1,34,36,10,12,45,17",240,130,39,0.5,0.3,LOW,4.508817434310913
1989,969,"34,9,76,45,62,85,25,61,94,96",240,120,36,0.5,0.3,HIGH,4.306416273117065
1989,969,"97,66,38,103,40,72,6,108,52,54",240,120,36,0.5,0.3,MEDIUM,4.4577460289001465
1989,969,"66,2,68,6,74,76,17,84,25,97,39,45,50,54",240,110,33,0.5,0.3,HIGH,4.690557241439819
1989,969,"65,33,35,68,38,74,15,17,54,25,61",240,120,36,0.5,0.3,LOW,4.819674253463745
1989,969,"67,68,74,11,76,12,25,97,34,100,108,50,61",240,110,33,0.5,0.3,MEDIUM,4.756159782409668
1989,969,"99,38,76,43,79,15,50,83,84,54,61",240,110,33,0.5,0.3,LOW,4.7281882762908936
1989,969,"68,72,74,12,100,103,52,62",240,100,30,0.5,0.3,HIGH,4.923663854598999
